concept:name,time:timestamp,case:concept:name
_END_,2018-09-10 15:31:26+00:00,request for payment 67966
_END_,2018-09-10 15:31:26+00:00,request for payment 67968
_END_,2018-09-10 15:31:26+00:00,request for payment 59350
_END_,2018-09-10 15:31:26+00:00,request for payment 63533
_END_,2018-09-10 15:31:26+00:00,request for payment 12735
_END_,2018-09-10 15:31:26+00:00,request for payment 12733
_END_,2018-09-10 15:31:26+00:00,request for payment 12730
_END_,2018-09-10 15:31:26+00:00,request for payment 61001
_END_,2018-09-10 15:31:26+00:00,request for payment 12849
_END_,2018-09-10 15:31:26+00:00,request for payment 25966
_END_,2018-09-10 15:31:26+00:00,request for payment 25985
_END_,2018-09-10 15:31:26+00:00,request for payment 65918
_END_,2018-09-10 15:31:26+00:00,request for payment 67421
_END_,2018-09-10 15:31:26+00:00,request for payment 67419
_END_,2018-09-10 15:31:26+00:00,request for payment 16459
_END_,2018-09-10 15:31:26+00:00,request for payment 186386
_END_,2018-09-10 15:31:26+00:00,request for payment 71150
_END_,2018-09-10 15:31:26+00:00,request for payment 70612
Permit APPROVED by SUPERVISOR,2018-09-10 16:24:02+00:00,request for payment 71227
Request Payment,2018-09-10 19:46:02+00:00,request for payment 58005
Request Payment,2018-09-10 19:46:02+00:00,request for payment 58002
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 03:15:22+00:00,request for payment 16660
Permit APPROVED by BUDGET OWNER,2018-09-11 06:13:24+00:00,request for payment 71650
Permit APPROVED by BUDGET OWNER,2018-09-11 06:14:36+00:00,request for payment 60171
Permit FINAL_APPROVED by DIRECTOR,2018-09-11 06:35:53+00:00,request for payment 71227
Request Payment,2018-09-11 06:44:29+00:00,request for payment 16169
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 07:05:46+00:00,request for payment 69247
Request Payment,2018-09-11 07:05:47+00:00,request for payment 69247
Request Payment,2018-09-11 07:06:13+00:00,request for payment 16660
Permit SUBMITTED by EMPLOYEE,2018-09-11 07:16:13+00:00,request for payment 60218
Permit APPROVED by ADMINISTRATION,2018-09-11 07:16:20+00:00,request for payment 60218
Request Payment,2018-09-11 07:29:04+00:00,request for payment 70078
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 07:54:04+00:00,request for payment 60218
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 07:54:39+00:00,request for payment 60218
Request For Payment APPROVED by BUDGET OWNER,2018-09-11 08:04:15+00:00,request for payment 60218
Request Payment,2018-09-11 08:10:17+00:00,request for payment 12343
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:36:48+00:00,request for payment 10231
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:37:50+00:00,request for payment 10234
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:38:41+00:00,request for payment 10236
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 08:41:41+00:00,request for payment 71603
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 08:41:43+00:00,request for payment 71603
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:46:14+00:00,request for payment 57052
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:48:32+00:00,request for payment 71938
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 08:50:09+00:00,request for payment 54920
Request For Payment APPROVED by BUDGET OWNER,2018-09-11 08:56:57+00:00,request for payment 19320
Request Payment,2018-09-11 09:05:00+00:00,request for payment 10236
Request Payment,2018-09-11 09:05:01+00:00,request for payment 10234
Request Payment,2018-09-11 09:05:02+00:00,request for payment 10231
Permit APPROVED by SUPERVISOR,2018-09-11 09:15:45+00:00,request for payment 70729
Permit APPROVED by SUPERVISOR,2018-09-11 09:23:44+00:00,request for payment 71618
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:25:17+00:00,request for payment 10322
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:25:17+00:00,request for payment 10319
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:25:36+00:00,request for payment 59388
Request Payment,2018-09-11 09:29:01+00:00,request for payment 38230
Request Payment,2018-09-11 09:29:08+00:00,request for payment 71576
Request Payment,2018-09-11 09:29:10+00:00,request for payment 71578
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:29:57+00:00,request for payment 71558
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:30:44+00:00,request for payment 70592
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:36:20+00:00,request for payment 71650
Permit FINAL_APPROVED by SUPERVISOR,2018-09-11 09:41:18+00:00,request for payment 19976
Permit APPROVED by SUPERVISOR,2018-09-11 09:47:14+00:00,request for payment 59068
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 09:53:46+00:00,request for payment 71182
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 09:53:55+00:00,request for payment 71182
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 10:25:30+00:00,request for payment 60115
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 10:25:37+00:00,request for payment 60115
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 10:34:11+00:00,request for payment 62281
Permit APPROVED by BUDGET OWNER,2018-09-11 10:52:38+00:00,request for payment 10392
Permit APPROVED by BUDGET OWNER,2018-09-11 10:52:38+00:00,request for payment 10385
Permit APPROVED by BUDGET OWNER,2018-09-11 10:52:38+00:00,request for payment 10388
Permit APPROVED by BUDGET OWNER,2018-09-11 10:52:38+00:00,request for payment 10390
Permit SUBMITTED by EMPLOYEE,2018-09-11 11:19:54+00:00,request for payment 60249
Permit APPROVED by ADMINISTRATION,2018-09-11 11:19:56+00:00,request for payment 60249
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 11:53:16+00:00,request for payment 42538
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 11:53:18+00:00,request for payment 42538
Request Payment,2018-09-11 12:06:54+00:00,request for payment 57052
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 12:29:30+00:00,request for payment 16483
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 12:29:55+00:00,request for payment 16483
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 12:41:05+00:00,request for payment 37429
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 13:25:59+00:00,request for payment 12436
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 13:38:42+00:00,request for payment 65891
Request For Payment REJECTED by ADMINISTRATION,2018-09-11 13:38:55+00:00,request for payment 65891
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 13:40:40+00:00,request for payment 71650
Request Payment,2018-09-11 13:44:11+00:00,request for payment 49869
Request For Payment REJECTED by ADMINISTRATION,2018-09-11 13:44:40+00:00,request for payment 71650
Request For Payment REJECTED by EMPLOYEE,2018-09-11 14:09:59+00:00,request for payment 60094
Request For Payment APPROVED by BUDGET OWNER,2018-09-11 14:15:36+00:00,request for payment 71919
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 14:16:28+00:00,request for payment 71603
Request Payment,2018-09-11 14:24:20+00:00,request for payment 62281
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-11 14:24:20+00:00,request for payment 60115
Request For Payment REJECTED by EMPLOYEE,2018-09-11 14:31:37+00:00,request for payment 65891
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 14:40:12+00:00,request for payment 65891
Request For Payment APPROVED by ADMINISTRATION,2018-09-11 14:40:37+00:00,request for payment 65891
Request For Payment SUBMITTED by EMPLOYEE,2018-09-11 18:34:52+00:00,request for payment 59225
Request For Payment REJECTED by ADMINISTRATION,2018-09-11 18:35:03+00:00,request for payment 59225
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-12 03:15:26+00:00,request for payment 66245
Request Payment,2018-09-12 05:17:20+00:00,request for payment 12436
Request Payment,2018-09-12 05:17:31+00:00,request for payment 71603
Permit APPROVED by BUDGET OWNER,2018-09-12 06:32:38+00:00,request for payment 60218
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-12 06:51:51+00:00,request for payment 71182
Request For Payment REJECTED by EMPLOYEE,2018-09-12 07:25:05+00:00,request for payment 59225
Request For Payment APPROVED by BUDGET OWNER,2018-09-12 07:26:49+00:00,request for payment 42538
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-12 08:21:08+00:00,request for payment 186407
Request For Payment REJECTED by SUPERVISOR,2018-09-12 08:32:37+00:00,request for payment 186216
Permit SUBMITTED by EMPLOYEE,2018-09-12 08:35:36+00:00,request for payment 60348
Permit SUBMITTED by EMPLOYEE,2018-09-12 08:35:36+00:00,request for payment 60346
Permit SUBMITTED by EMPLOYEE,2018-09-12 08:35:36+00:00,request for payment 60344
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 08:49:27+00:00,request for payment 60094
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 08:50:30+00:00,request for payment 60094
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-12 09:13:36+00:00,request for payment 57911
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 09:18:46+00:00,request for payment 62674
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 09:20:03+00:00,request for payment 62674
Permit SUBMITTED by EMPLOYEE,2018-09-12 09:24:41+00:00,request for payment 71737
Permit APPROVED by ADMINISTRATION,2018-09-12 09:24:43+00:00,request for payment 71737
Request Payment,2018-09-12 10:09:25+00:00,request for payment 186392
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 10:44:06+00:00,request for payment 15508
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 10:44:08+00:00,request for payment 15508
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 11:09:12+00:00,request for payment 60171
Request For Payment REJECTED by ADMINISTRATION,2018-09-12 11:09:34+00:00,request for payment 60171
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 12:57:18+00:00,request for payment 66882
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 12:58:29+00:00,request for payment 66882
Request Payment,2018-09-12 13:25:25+00:00,request for payment 69268
Request Payment,2018-09-12 13:25:37+00:00,request for payment 16721
Request Payment,2018-09-12 13:25:49+00:00,request for payment 62149
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 13:58:39+00:00,request for payment 61026
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 13:58:41+00:00,request for payment 61026
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 13:58:51+00:00,request for payment 70707
Request For Payment REJECTED by ADMINISTRATION,2018-09-12 14:01:47+00:00,request for payment 70707
Request For Payment SUBMITTED by EMPLOYEE,2018-09-12 15:29:53+00:00,request for payment 59225
Request For Payment APPROVED by ADMINISTRATION,2018-09-12 15:30:05+00:00,request for payment 59225
Permit APPROVED by SUPERVISOR,2018-09-12 21:49:09+00:00,request for payment 10305
Permit FINAL_APPROVED by SUPERVISOR,2018-09-13 03:15:18+00:00,request for payment 35034
Permit FINAL_APPROVED by SUPERVISOR,2018-09-13 03:15:18+00:00,request for payment 70645
_END_,2018-09-13 03:15:19+00:00,request for payment 35034
Permit FINAL_APPROVED by DIRECTOR,2018-09-13 05:19:54+00:00,request for payment 10305
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 05:56:56+00:00,request for payment 71919
Request Payment,2018-09-13 06:57:36+00:00,request for payment 57911
Request Payment,2018-09-13 06:58:37+00:00,request for payment 186407
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 07:01:21+00:00,request for payment 42538
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 07:22:36+00:00,request for payment 15508
Request Payment,2018-09-13 07:44:52+00:00,request for payment 15508
Permit FINAL_APPROVED by DIRECTOR,2018-09-13 07:47:22+00:00,request for payment 70729
Request For Payment REJECTED by EMPLOYEE,2018-09-13 08:21:36+00:00,request for payment 60171
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 08:23:02+00:00,request for payment 59225
Request For Payment APPROVED by BUDGET OWNER,2018-09-13 08:25:11+00:00,request for payment 63680
Request Payment,2018-09-13 08:31:41+00:00,request for payment 71182
Request Payment,2018-09-13 09:46:16+00:00,request for payment 67684
Request Payment,2018-09-13 10:05:50+00:00,request for payment 42538
Request For Payment SUBMITTED by EMPLOYEE,2018-09-13 10:56:26+00:00,request for payment 71227
Permit SUBMITTED by EMPLOYEE,2018-09-13 11:13:02+00:00,request for payment 59793
Permit APPROVED by ADMINISTRATION,2018-09-13 11:13:03+00:00,request for payment 59793
Permit REJECTED by EMPLOYEE,2018-09-13 11:28:36+00:00,request for payment 70707
Permit REJECTED by EMPLOYEE,2018-09-13 11:35:10+00:00,request for payment 70658
Permit SUBMITTED by EMPLOYEE,2018-09-13 11:35:28+00:00,request for payment 70707
Permit APPROVED by ADMINISTRATION,2018-09-13 11:35:32+00:00,request for payment 70707
Request For Payment SUBMITTED by EMPLOYEE,2018-09-13 11:40:32+00:00,request for payment 71558
Permit SUBMITTED by EMPLOYEE,2018-09-13 11:40:49+00:00,request for payment 70658
Permit APPROVED by ADMINISTRATION,2018-09-13 11:40:51+00:00,request for payment 70658
Request For Payment APPROVED by ADMINISTRATION,2018-09-13 11:41:14+00:00,request for payment 71558
Request For Payment APPROVED by BUDGET OWNER,2018-09-13 11:46:58+00:00,request for payment 61026
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 12:07:17+00:00,request for payment 66882
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-13 12:08:07+00:00,request for payment 71558
Request Payment,2018-09-13 12:55:39+00:00,request for payment 66882
Request For Payment REJECTED by EMPLOYEE,2018-09-13 12:57:02+00:00,request for payment 186216
_END_,2018-09-13 12:57:03+00:00,request for payment 186216
Request For Payment SUBMITTED by EMPLOYEE,2018-09-13 13:19:11+00:00,request for payment 186226
Request For Payment APPROVED by ADMINISTRATION,2018-09-13 13:19:49+00:00,request for payment 186226
Request Payment,2018-09-13 14:17:14+00:00,request for payment 71558
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 49869
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 38230
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 62149
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 62281
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 12343
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 65057
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 58005
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 58002
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 12436
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 186392
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 19422
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 16169
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 57052
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 67474
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 69124
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 69172
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 16660
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 69247
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 69268
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 70078
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 16721
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 70135
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 70147
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 10236
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 10234
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 10231
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 71578
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 71576
Payment Handled,2018-09-13 15:31:15+00:00,request for payment 71603
_END_,2018-09-13 15:31:16+00:00,request for payment 49869
_END_,2018-09-13 15:31:16+00:00,request for payment 38230
_END_,2018-09-13 15:31:16+00:00,request for payment 62149
_END_,2018-09-13 15:31:16+00:00,request for payment 62281
_END_,2018-09-13 15:31:16+00:00,request for payment 12343
_END_,2018-09-13 15:31:16+00:00,request for payment 65057
_END_,2018-09-13 15:31:16+00:00,request for payment 58005
_END_,2018-09-13 15:31:16+00:00,request for payment 58002
_END_,2018-09-13 15:31:16+00:00,request for payment 12436
_END_,2018-09-13 15:31:16+00:00,request for payment 186392
_END_,2018-09-13 15:31:16+00:00,request for payment 19422
_END_,2018-09-13 15:31:16+00:00,request for payment 16169
_END_,2018-09-13 15:31:16+00:00,request for payment 57052
_END_,2018-09-13 15:31:16+00:00,request for payment 67474
_END_,2018-09-13 15:31:16+00:00,request for payment 69124
_END_,2018-09-13 15:31:16+00:00,request for payment 69172
_END_,2018-09-13 15:31:16+00:00,request for payment 16660
_END_,2018-09-13 15:31:16+00:00,request for payment 69247
_END_,2018-09-13 15:31:16+00:00,request for payment 69268
_END_,2018-09-13 15:31:16+00:00,request for payment 70078
_END_,2018-09-13 15:31:16+00:00,request for payment 16721
_END_,2018-09-13 15:31:16+00:00,request for payment 70135
_END_,2018-09-13 15:31:16+00:00,request for payment 70147
_END_,2018-09-13 15:31:16+00:00,request for payment 10236
_END_,2018-09-13 15:31:16+00:00,request for payment 10234
_END_,2018-09-13 15:31:16+00:00,request for payment 10231
_END_,2018-09-13 15:31:16+00:00,request for payment 71578
_END_,2018-09-13 15:31:16+00:00,request for payment 71576
_END_,2018-09-13 15:31:16+00:00,request for payment 71603
Request Payment,2018-09-13 16:37:07+00:00,request for payment 37429
Permit FINAL_APPROVED by DIRECTOR,2018-09-13 19:53:53+00:00,request for payment 59068
Request Payment,2018-09-14 05:46:27+00:00,request for payment 62152
Request Payment,2018-09-14 05:46:42+00:00,request for payment 62156
Request Payment,2018-09-14 05:46:55+00:00,request for payment 62158
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 07:27:47+00:00,request for payment 65444
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 07:29:15+00:00,request for payment 65444
Permit FINAL_APPROVED by DIRECTOR,2018-09-14 07:42:59+00:00,request for payment 71618
Request Payment,2018-09-14 07:55:32+00:00,request for payment 54920
Request Payment,2018-09-14 08:46:49+00:00,request for payment 60115
Request Payment,2018-09-14 09:25:07+00:00,request for payment 71919
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 09:34:47+00:00,request for payment 70645
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 09:35:55+00:00,request for payment 70645
Permit SUBMITTED by EMPLOYEE,2018-09-14 11:03:49+00:00,request for payment 60688
Permit APPROVED by ADMINISTRATION,2018-09-14 11:04:42+00:00,request for payment 60688
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-14 14:33:10+00:00,request for payment 60094
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 14:37:14+00:00,request for payment 71635
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 14:38:31+00:00,request for payment 71635
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 14:41:39+00:00,request for payment 20337
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 14:42:32+00:00,request for payment 20337
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 14:44:02+00:00,request for payment 20335
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 14:44:03+00:00,request for payment 20335
Permit FINAL_APPROVED by SUPERVISOR,2018-09-14 15:00:10+00:00,request for payment 71027
Request For Payment SUBMITTED by EMPLOYEE,2018-09-14 15:01:48+00:00,request for payment 20333
Request For Payment APPROVED by ADMINISTRATION,2018-09-14 15:01:50+00:00,request for payment 20333
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-14 17:52:37+00:00,request for payment 60218
Permit FINAL_APPROVED by SUPERVISOR,2018-09-14 17:52:55+00:00,request for payment 60218
Permit SUBMITTED by EMPLOYEE,2018-09-14 21:27:05+00:00,request for payment 35146
Permit APPROVED by ADMINISTRATION,2018-09-14 21:27:07+00:00,request for payment 35146
Permit SUBMITTED by EMPLOYEE,2018-09-16 11:32:14+00:00,request for payment 20584
Permit APPROVED by ADMINISTRATION,2018-09-16 11:32:16+00:00,request for payment 20584
Request For Payment SUBMITTED by EMPLOYEE,2018-09-16 11:44:14+00:00,request for payment 20584
Request For Payment REJECTED by ADMINISTRATION,2018-09-16 11:44:33+00:00,request for payment 20584
Permit SUBMITTED by EMPLOYEE,2018-09-16 23:15:31+00:00,request for payment 20960
Permit APPROVED by ADMINISTRATION,2018-09-16 23:15:41+00:00,request for payment 20960
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 00:30:39+00:00,request for payment 20960
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 00:32:01+00:00,request for payment 20960
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 07:46:50+00:00,request for payment 10319
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 07:48:48+00:00,request for payment 10319
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 08:02:25+00:00,request for payment 66885
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 08:02:32+00:00,request for payment 66885
Request Payment,2018-09-17 08:44:44+00:00,request for payment 60218
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-17 08:59:04+00:00,request for payment 71635
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 09:37:10+00:00,request for payment 19976
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 09:37:45+00:00,request for payment 19976
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 10:22:19+00:00,request for payment 59068
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 10:22:23+00:00,request for payment 59068
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 11:16:40+00:00,request for payment 59305
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 11:21:09+00:00,request for payment 59305
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 11:22:21+00:00,request for payment 69102
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 11:22:27+00:00,request for payment 69102
Permit FINAL_APPROVED by SUPERVISOR,2018-09-17 11:36:15+00:00,request for payment 10392
Permit FINAL_APPROVED by SUPERVISOR,2018-09-17 11:36:15+00:00,request for payment 10385
Permit FINAL_APPROVED by SUPERVISOR,2018-09-17 11:36:15+00:00,request for payment 10388
Permit FINAL_APPROVED by SUPERVISOR,2018-09-17 11:36:15+00:00,request for payment 10390
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 12:48:21+00:00,request for payment 186231
Request For Payment APPROVED by ADMINISTRATION,2018-09-17 12:48:55+00:00,request for payment 186231
Permit SUBMITTED by EMPLOYEE,2018-09-17 14:13:59+00:00,request for payment 10847
Permit APPROVED by ADMINISTRATION,2018-09-17 14:14:02+00:00,request for payment 10847
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-17 14:28:16+00:00,request for payment 65891
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 67684
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 42538
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 15508
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 54920
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 37429
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 66882
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 71919
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 62156
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 62152
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 62158
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 57911
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 60115
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 186407
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 71182
Payment Handled,2018-09-17 15:31:15+00:00,request for payment 71558
_END_,2018-09-17 15:31:16+00:00,request for payment 67684
_END_,2018-09-17 15:31:16+00:00,request for payment 42538
_END_,2018-09-17 15:31:16+00:00,request for payment 15508
_END_,2018-09-17 15:31:16+00:00,request for payment 54920
_END_,2018-09-17 15:31:16+00:00,request for payment 37429
_END_,2018-09-17 15:31:16+00:00,request for payment 66882
_END_,2018-09-17 15:31:16+00:00,request for payment 71919
_END_,2018-09-17 15:31:16+00:00,request for payment 62156
_END_,2018-09-17 15:31:16+00:00,request for payment 62152
_END_,2018-09-17 15:31:16+00:00,request for payment 62158
_END_,2018-09-17 15:31:16+00:00,request for payment 57911
_END_,2018-09-17 15:31:16+00:00,request for payment 60115
_END_,2018-09-17 15:31:16+00:00,request for payment 186407
_END_,2018-09-17 15:31:16+00:00,request for payment 71182
_END_,2018-09-17 15:31:16+00:00,request for payment 71558
Request For Payment SUBMITTED by EMPLOYEE,2018-09-17 17:04:09+00:00,request for payment 58960
Request For Payment REJECTED by ADMINISTRATION,2018-09-17 17:04:19+00:00,request for payment 58960
Request Payment,2018-09-17 20:33:19+00:00,request for payment 59225
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 03:15:13+00:00,request for payment 19320
Permit APPROVED by SUPERVISOR,2018-09-18 03:15:13+00:00,request for payment 60171
Request Payment,2018-09-18 06:31:01+00:00,request for payment 60094
Request Payment,2018-09-18 06:53:08+00:00,request for payment 65891
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 07:03:53+00:00,request for payment 59305
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 07:11:40+00:00,request for payment 186231
Permit FINAL_APPROVED by DIRECTOR,2018-09-18 07:20:08+00:00,request for payment 60171
Request Payment,2018-09-18 07:20:33+00:00,request for payment 19320
Request Payment,2018-09-18 07:26:21+00:00,request for payment 71635
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 07:45:20+00:00,request for payment 59305
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 07:45:44+00:00,request for payment 60171
Request For Payment APPROVED by ADMINISTRATION,2018-09-18 07:46:02+00:00,request for payment 60171
Request For Payment SUBMITTED by EMPLOYEE,2018-09-18 07:59:26+00:00,request for payment 71027
Request For Payment APPROVED by ADMINISTRATION,2018-09-18 07:59:34+00:00,request for payment 71027
Permit SUBMITTED by EMPLOYEE,2018-09-18 08:00:08+00:00,request for payment 28814
Permit SUBMITTED by EMPLOYEE,2018-09-18 08:00:08+00:00,request for payment 28809
Permit SUBMITTED by EMPLOYEE,2018-09-18 08:00:08+00:00,request for payment 28812
Permit SUBMITTED by EMPLOYEE,2018-09-18 08:00:08+00:00,request for payment 28816
Permit APPROVED by ADMINISTRATION,2018-09-18 08:00:14+00:00,request for payment 28814
Permit APPROVED by ADMINISTRATION,2018-09-18 08:00:14+00:00,request for payment 28809
Permit APPROVED by ADMINISTRATION,2018-09-18 08:00:14+00:00,request for payment 28812
Permit APPROVED by ADMINISTRATION,2018-09-18 08:00:14+00:00,request for payment 28816
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 08:02:08+00:00,request for payment 63680
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-18 08:13:49+00:00,request for payment 61026
Request Payment,2018-09-18 08:17:21+00:00,request for payment 63680
Permit FINAL_APPROVED by SUPERVISOR,2018-09-18 09:13:46+00:00,request for payment 20584
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 09:30:11+00:00,request for payment 62674
Request For Payment REJECTED by EMPLOYEE,2018-09-18 09:35:13+00:00,request for payment 70707
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 10:12:22+00:00,request for payment 20337
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 10:13:11+00:00,request for payment 20333
Request For Payment APPROVED by BUDGET OWNER,2018-09-18 10:14:19+00:00,request for payment 20335
Permit SUBMITTED by EMPLOYEE,2018-09-18 10:25:17+00:00,request for payment 33074
