concept:name,time:timestamp,case:concept:name
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 08:17:49+00:00,request for payment 179011
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:21:57+00:00,request for payment 172389
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:22:36+00:00,request for payment 172937
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 08:23:54+00:00,request for payment 179017
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 08:23:57+00:00,request for payment 179017
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:23:59+00:00,request for payment 172932
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 08:24:15+00:00,request for payment 179022
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 08:24:24+00:00,request for payment 179022
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:24:39+00:00,request for payment 172378
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:27:19+00:00,request for payment 179160
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:29:55+00:00,request for payment 178578
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:29:55+00:00,request for payment 178585
Request Payment,2018-12-18 08:33:02+00:00,request for payment 172451
Request Payment,2018-12-18 08:33:04+00:00,request for payment 179120
Request Payment,2018-12-18 08:33:21+00:00,request for payment 177213
Request Payment,2018-12-18 08:33:29+00:00,request for payment 178066
Request Payment,2018-12-18 08:34:00+00:00,request for payment 184383
Request Payment,2018-12-18 08:34:09+00:00,request for payment 181753
Request Payment,2018-12-18 08:34:34+00:00,request for payment 177603
Request Payment,2018-12-18 08:34:47+00:00,request for payment 179620
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 08:38:51+00:00,request for payment 184265
Request Payment,2018-12-18 08:39:04+00:00,request for payment 177616
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 08:39:13+00:00,request for payment 184265
Request For Payment REJECTED by EMPLOYEE,2018-12-18 08:39:48+00:00,request for payment 173330
Request Payment,2018-12-18 08:41:45+00:00,request for payment 173338
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:42:04+00:00,request for payment 184443
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:42:08+00:00,request for payment 184171
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:43:17+00:00,request for payment 178233
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:44:30+00:00,request for payment 178198
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:47:36+00:00,request for payment 178222
Request Payment,2018-12-18 08:48:06+00:00,request for payment 184460
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:48:46+00:00,request for payment 178204
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:49:30+00:00,request for payment 172942
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:49:40+00:00,request for payment 178683
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 08:50:26+00:00,request for payment 178385
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 08:50:30+00:00,request for payment 178385
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:50:42+00:00,request for payment 184511
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:51:37+00:00,request for payment 178672
Request For Payment REJECTED by BUDGET OWNER,2018-12-18 08:52:11+00:00,request for payment 172927
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:52:43+00:00,request for payment 178210
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:53:30+00:00,request for payment 172440
Request Payment,2018-12-18 08:53:39+00:00,request for payment 172406
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:54:06+00:00,request for payment 178216
Request Payment,2018-12-18 08:54:16+00:00,request for payment 173250
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 08:54:25+00:00,request for payment 179968
Request Payment,2018-12-18 08:54:32+00:00,request for payment 178563
Request Payment,2018-12-18 08:54:44+00:00,request for payment 178614
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:58:18+00:00,request for payment 173277
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 08:58:37+00:00,request for payment 184449
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:01:14+00:00,request for payment 178597
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:02:44+00:00,request for payment 178597
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:02:53+00:00,request for payment 173319
Request Payment,2018-12-18 09:02:54+00:00,request for payment 173300
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:04:46+00:00,request for payment 179022
Request Payment,2018-12-18 09:04:56+00:00,request for payment 173349
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:06:27+00:00,request for payment 172030
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:07:13+00:00,request for payment 179125
Request For Payment REJECTED by SUPERVISOR,2018-12-18 09:07:35+00:00,request for payment 178597
Request For Payment REJECTED by EMPLOYEE,2018-12-18 09:08:36+00:00,request for payment 178659
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:09:42+00:00,request for payment 172917
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:09:53+00:00,request for payment 178654
Request For Payment REJECTED by EMPLOYEE,2018-12-18 09:10:14+00:00,request for payment 172912
_END_,2018-12-18 09:10:15+00:00,request for payment 172912
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:11:02+00:00,request for payment 172273
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:11:04+00:00,request for payment 178390
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:11:10+00:00,request for payment 178390
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:11:15+00:00,request for payment 172896
Request Payment,2018-12-18 09:11:23+00:00,request for payment 172430
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:11:40+00:00,request for payment 179083
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:11:57+00:00,request for payment 184506
Request Payment,2018-12-18 09:12:47+00:00,request for payment 177629
Request Payment,2018-12-18 09:13:46+00:00,request for payment 173760
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:14:27+00:00,request for payment 178396
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:15:45+00:00,request for payment 179078
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:16:00+00:00,request for payment 171555
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:16:27+00:00,request for payment 171555
Request For Payment REJECTED by ADMINISTRATION,2018-12-18 09:17:53+00:00,request for payment 178396
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:18:22+00:00,request for payment 171982
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:23:12+00:00,request for payment 184053
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:23:33+00:00,request for payment 179103
Request Payment,2018-12-18 09:23:34+00:00,request for payment 173770
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:23:44+00:00,request for payment 171961
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:24:00+00:00,request for payment 178813
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:24:22+00:00,request for payment 184193
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 09:29:50+00:00,request for payment 183873
Request Payment,2018-12-18 09:30:15+00:00,request for payment 178625
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:35:54+00:00,request for payment 178404
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 09:36:33+00:00,request for payment 184471
Request Payment,2018-12-18 09:37:15+00:00,request for payment 184493
Request For Payment APPROVED by BUDGET OWNER,2018-12-18 09:37:39+00:00,request for payment 172284
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:38:16+00:00,request for payment 172194
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:38:30+00:00,request for payment 178404
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:38:46+00:00,request for payment 172194
Request Payment,2018-12-18 09:51:20+00:00,request for payment 172383
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:56:26+00:00,request for payment 178409
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:56:35+00:00,request for payment 178409
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:58:15+00:00,request for payment 178414
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:58:25+00:00,request for payment 178414
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 09:58:34+00:00,request for payment 178420
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 09:58:35+00:00,request for payment 178420
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 09:58:43+00:00,request for payment 173277
Request Payment,2018-12-18 09:59:16+00:00,request for payment 184506
Request Payment,2018-12-18 09:59:23+00:00,request for payment 178654
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 10:06:26+00:00,request for payment 184449
Request For Payment REJECTED by BUDGET OWNER,2018-12-18 10:07:06+00:00,request for payment 183463
Request Payment,2018-12-18 10:20:27+00:00,request for payment 173325
Request Payment,2018-12-18 10:47:38+00:00,request for payment 184455
Request Payment,2018-12-18 10:47:39+00:00,request for payment 184425
Request Payment,2018-12-18 10:47:40+00:00,request for payment 177652
Request Payment,2018-12-18 10:47:41+00:00,request for payment 177646
Request Payment,2018-12-18 10:47:44+00:00,request for payment 178678
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 10:49:56+00:00,request for payment 179027
Request Payment,2018-12-18 10:50:23+00:00,request for payment 184438
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 10:52:09+00:00,request for payment 179027
Request Payment,2018-12-18 11:01:52+00:00,request for payment 172395
Request Payment,2018-12-18 11:02:58+00:00,request for payment 184465
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 11:20:30+00:00,request for payment 178425
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 11:21:20+00:00,request for payment 178425
Request Payment,2018-12-18 11:26:19+00:00,request for payment 171961
Request Payment,2018-12-18 11:39:53+00:00,request for payment 184419
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 11:44:57+00:00,request for payment 173255
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 11:44:57+00:00,request for payment 179974
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 12:09:38+00:00,request for payment 178430
Request For Payment REJECTED by ADMINISTRATION,2018-12-18 12:09:54+00:00,request for payment 178430
Request Payment,2018-12-18 13:06:47+00:00,request for payment 184203
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 13:08:31+00:00,request for payment 178439
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 13:08:45+00:00,request for payment 178439
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 13:14:02+00:00,request for payment 178672
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 13:14:32+00:00,request for payment 184511
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 13:16:42+00:00,request for payment 179666
Request Payment,2018-12-18 13:17:48+00:00,request for payment 172030
Request Payment,2018-12-18 13:35:00+00:00,request for payment 172446
Request Payment,2018-12-18 13:42:48+00:00,request for payment 179974
Request Payment,2018-12-18 13:42:54+00:00,request for payment 173255
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 13:45:54+00:00,request for payment 178444
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 13:48:01+00:00,request for payment 178444
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 13:59:52+00:00,request for payment 184477
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 14:10:47+00:00,request for payment 184285
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 14:11:28+00:00,request for payment 179032
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 14:13:27+00:00,request for payment 179032
Request Payment,2018-12-18 14:18:19+00:00,request for payment 184193
Request Payment,2018-12-18 14:24:46+00:00,request for payment 179125
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 14:30:46+00:00,request for payment 173780
Request Payment,2018-12-18 14:31:03+00:00,request for payment 172592
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 14:39:32+00:00,request for payment 179037
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 14:39:36+00:00,request for payment 179037
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 14:41:46+00:00,request for payment 178374
Request Payment,2018-12-18 14:54:52+00:00,request for payment 171982
Request For Payment REJECTED by EMPLOYEE,2018-12-18 14:56:38+00:00,request for payment 172927
_END_,2018-12-18 14:56:39+00:00,request for payment 172927
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 14:56:55+00:00,request for payment 178177
Request For Payment SAVED by EMPLOYEE,2018-12-18 15:08:01+00:00,request for payment 178450
_END_,2018-12-18 15:08:02+00:00,request for payment 178450
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 15:43:57+00:00,request for payment 179043
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 15:46:33+00:00,request for payment 179048
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 15:48:09+00:00,request for payment 179048
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 15:50:13+00:00,request for payment 179053
Request Payment,2018-12-18 15:50:33+00:00,request for payment 172279
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 15:51:22+00:00,request for payment 179058
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 15:51:40+00:00,request for payment 179043
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 15:51:46+00:00,request for payment 179058
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 15:53:49+00:00,request for payment 179053
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 16:22:02+00:00,request for payment 178452
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 16:23:07+00:00,request for payment 178452
Payment Handled,2018-12-18 16:31:14+00:00,request for payment 178808
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 16:43:11+00:00,request for payment 178457
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 16:43:16+00:00,request for payment 178457
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 16:46:00+00:00,request for payment 178462
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 16:46:17+00:00,request for payment 178462
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 16:49:47+00:00,request for payment 178468
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 16:49:49+00:00,request for payment 178468
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-18 20:31:31+00:00,request for payment 178642
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 21:37:02+00:00,request for payment 185068
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 21:37:59+00:00,request for payment 185068
Request For Payment SUBMITTED by EMPLOYEE,2018-12-18 22:53:24+00:00,request for payment 184817
Request For Payment APPROVED by ADMINISTRATION,2018-12-18 22:53:29+00:00,request for payment 184817
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 07:59:51+00:00,request for payment 185291
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 07:59:57+00:00,request for payment 185291
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 08:48:18+00:00,request for payment 184712
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 08:48:21+00:00,request for payment 184712
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 08:51:07+00:00,request for payment 184718
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 08:51:13+00:00,request for payment 184718
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 08:58:24+00:00,request for payment 185296
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 08:58:42+00:00,request for payment 185296
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 08:58:59+00:00,request for payment 178659
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 08:59:01+00:00,request for payment 178659
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 09:05:16+00:00,request for payment 172662
Request For Payment APPROVED by SUPERVISOR,2018-12-19 09:07:19+00:00,request for payment 179114
Request For Payment REJECTED by EMPLOYEE,2018-12-19 09:10:40+00:00,request for payment 178694
_END_,2018-12-19 09:10:41+00:00,request for payment 178694
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 09:13:30+00:00,request for payment 179005
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 09:33:21+00:00,request for payment 184628
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 09:33:31+00:00,request for payment 184628
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 09:36:21+00:00,request for payment 185006
Request For Payment REJECTED by ADMINISTRATION,2018-12-19 09:36:24+00:00,request for payment 185006
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:40:25+00:00,request for payment 178659
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:41:10+00:00,request for payment 172389
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:41:10+00:00,request for payment 172411
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 09:44:28+00:00,request for payment 184628
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:55:52+00:00,request for payment 178409
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:56:27+00:00,request for payment 185296
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:57:09+00:00,request for payment 178468
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:57:33+00:00,request for payment 178457
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:59:10+00:00,request for payment 178444
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 09:59:42+00:00,request for payment 179032
Request For Payment REJECTED by EMPLOYEE,2018-12-19 10:00:57+00:00,request for payment 178430
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:03:21+00:00,request for payment 178439
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:04:24+00:00,request for payment 178425
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:05:38+00:00,request for payment 184718
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 10:06:43+00:00,request for payment 184712
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:08:40+00:00,request for payment 185206
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:08:48+00:00,request for payment 185206
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 10:10:42+00:00,request for payment 179037
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:11:20+00:00,request for payment 185212
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:11:38+00:00,request for payment 185212
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 10:11:49+00:00,request for payment 178414
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:19:56+00:00,request for payment 185218
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:30:45+00:00,request for payment 185218
Request For Payment REJECTED by EMPLOYEE,2018-12-19 10:32:03+00:00,request for payment 178597
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:32:04+00:00,request for payment 184823
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:32:06+00:00,request for payment 184823
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:37:50+00:00,request for payment 184829
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:37:54+00:00,request for payment 184829
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:38:09+00:00,request for payment 178420
Request Payment,2018-12-19 10:39:46+00:00,request for payment 178364
Request Payment,2018-12-19 10:39:58+00:00,request for payment 178813
Request Payment,2018-12-19 10:40:25+00:00,request for payment 183845
Request Payment,2018-12-19 10:40:40+00:00,request for payment 172937
Request Payment,2018-12-19 10:40:57+00:00,request for payment 172932
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 10:43:01+00:00,request for payment 184835
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 10:43:08+00:00,request for payment 184835
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 10:49:15+00:00,request for payment 185212
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 10:50:15+00:00,request for payment 185206
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:55:36+00:00,request for payment 179043
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 10:56:05+00:00,request for payment 179027
Request Payment,2018-12-19 11:18:58+00:00,request for payment 173277
Request Payment,2018-12-19 11:19:23+00:00,request for payment 184449
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 11:31:31+00:00,request for payment 183873
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 11:33:31+00:00,request for payment 185170
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 11:33:37+00:00,request for payment 185170
Request Payment,2018-12-19 11:44:54+00:00,request for payment 178409
Request Payment,2018-12-19 11:46:21+00:00,request for payment 177622
Request Payment,2018-12-19 11:47:35+00:00,request for payment 172896
Request Payment,2018-12-19 11:48:12+00:00,request for payment 172268
Request Payment,2018-12-19 11:48:20+00:00,request for payment 178369
Request Payment,2018-12-19 11:54:26+00:00,request for payment 172273
Request Payment,2018-12-19 11:57:17+00:00,request for payment 178420
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:02:18+00:00,request for payment 178667
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:09:34+00:00,request for payment 178597
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:09:43+00:00,request for payment 178597
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:13:01+00:00,request for payment 185223
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:14:15+00:00,request for payment 184635
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:14:19+00:00,request for payment 185223
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:14:20+00:00,request for payment 184635
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:18:16+00:00,request for payment 185228
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:19:44+00:00,request for payment 185234
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:20:00+00:00,request for payment 185234
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 12:23:20+00:00,request for payment 172638
Request Payment,2018-12-19 12:30:55+00:00,request for payment 179083
Request Payment,2018-12-19 12:31:08+00:00,request for payment 179078
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:32:11+00:00,request for payment 184641
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:32:36+00:00,request for payment 184641
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:34:11+00:00,request for payment 185228
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:37:22+00:00,request for payment 184646
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:37:51+00:00,request for payment 184646
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:42:03+00:00,request for payment 184723
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:42:09+00:00,request for payment 184723
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:50:05+00:00,request for payment 184728
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:53:41+00:00,request for payment 184733
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:54:09+00:00,request for payment 184728
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:54:11+00:00,request for payment 184738
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:54:20+00:00,request for payment 184738
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:55:23+00:00,request for payment 184733
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:55:40+00:00,request for payment 184744
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:55:43+00:00,request for payment 184744
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:55:56+00:00,request for payment 184750
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 12:55:59+00:00,request for payment 184750
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 12:55:59+00:00,request for payment 185301
Request For Payment REJECTED by ADMINISTRATION,2018-12-19 12:56:10+00:00,request for payment 185301
Request Payment,2018-12-19 13:05:32+00:00,request for payment 173261
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 13:10:00+00:00,request for payment 172644
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 13:10:05+00:00,request for payment 178597
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 13:10:33+00:00,request for payment 184501
Request Payment,2018-12-19 13:11:01+00:00,request for payment 185296
Request Payment,2018-12-19 13:13:43+00:00,request for payment 172207
Request Payment,2018-12-19 13:14:02+00:00,request for payment 172378
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 13:16:22+00:00,request for payment 180236
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 13:16:26+00:00,request for payment 180236
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 13:17:10+00:00,request for payment 176238
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 13:17:13+00:00,request for payment 176238
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 13:22:09+00:00,request for payment 185240
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 13:23:36+00:00,request for payment 185240
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 13:24:40+00:00,request for payment 178683
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 13:24:52+00:00,request for payment 173289
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 13:37:41+00:00,request for payment 179011
Request Payment,2018-12-19 13:47:25+00:00,request for payment 179043
Request Payment,2018-12-19 13:48:05+00:00,request for payment 179027
Request Payment,2018-12-19 13:49:45+00:00,request for payment 179032
Request Payment,2018-12-19 13:52:13+00:00,request for payment 178444
Request Payment,2018-12-19 13:54:00+00:00,request for payment 180038
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 13:58:51+00:00,request for payment 184430
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 13:58:53+00:00,request for payment 184430
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 13:59:11+00:00,request for payment 172035
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 13:59:12+00:00,request for payment 172035
Request Payment,2018-12-19 14:01:30+00:00,request for payment 178808
_END_,2018-12-19 14:01:31+00:00,request for payment 178808
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:13:45+00:00,request for payment 173283
Request For Payment REJECTED by EMPLOYEE,2018-12-19 14:21:35+00:00,request for payment 185301
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:22:49+00:00,request for payment 184744
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 14:23:47+00:00,request for payment 184723
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:25:59+00:00,request for payment 172656
Request For Payment APPROVED by BUDGET OWNER,2018-12-19 14:26:39+00:00,request for payment 178648
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-12-19 14:27:05+00:00,request for payment 184646
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 14:27:17+00:00,request for payment 184840
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 14:27:41+00:00,request for payment 184840
Request For Payment SUBMITTED by EMPLOYEE,2018-12-19 14:28:02+00:00,request for payment 173330
Request For Payment APPROVED by ADMINISTRATION,2018-12-19 14:28:44+00:00,request for payment 173330
